Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2024-05-27 18:09:31,"Back (Strength)",1h 14m,"Hammer Curl (Dumbbell)",2,9.0,8.0,0,0.0,
2024-05-27 18:09:31,"Back (Strength)",1h 14m,"Hammer Curl (Dumbbell)",3,9.0,10.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Chest Press (Machine)",1,20.0,10.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Chest Press (Machine)",2,35.0,10.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Chest Press (Machine)",3,42.5,6.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Chest Press (Machine)",4,42.5,8.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Chest Press (Machine)",5,42.5,6.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Incline Chest Press (Machine)",1,20.4,8.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Incline Chest Press (Machine)",2,24.8,6.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Incline Chest Press (Machine)",3,24.8,6.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Incline Chest Press (Machine)",4,20.4,6.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Incline Chest Press (Machine)",5,20.4,6.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Shoulder Press (Machine)",1,22.6,8.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Shoulder Press (Machine)",2,27.1,5.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Shoulder Press (Machine)",3,27.1,5.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Shoulder Press (Machine)",4,22.6,5.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Shoulder Press (Machine)",5,22.6,5.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Lateral Raise (Cable)",1,5.0,10.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Lateral Raise (Cable)",2,7.5,8.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Lateral Raise (Cable)",3,7.5,8.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Lateral Raise (Cable)",4,7.5,8.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Triceps Extension (Cable)",1,17.5,10.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Triceps Extension (Cable)",2,21.0,8.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Triceps Extension (Cable)",3,21.0,8.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Triceps Extension (Cable)",4,21.0,8.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Cable Crunch",1,31.5,30.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Cable Crunch",2,31.5,30.0,0,0.0,
2024-05-29 18:42:47,"Chest and Shoulders (Growth)",1h 4m,"Cable Crunch",3,31.5,40.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Iso-Lateral Row (Machine)",W,20.4,10.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Iso-Lateral Row (Machine)",1,31.7,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Iso-Lateral Row (Machine)",2,31.7,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Iso-Lateral Row (Machine)",3,37.2,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Iso-Lateral Row (Machine)",4,37.2,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Lat Pulldown - Underhand (Band)",W,26.0,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Lat Pulldown - Underhand (Band)",1,33.0,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Lat Pulldown - Underhand (Band)",2,33.0,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Lat Pulldown - Underhand (Band)",3,40.0,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Lat Pulldown - Underhand (Band)",4,40.0,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Seated Row (Cable)",W,26.0,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Seated Row (Cable)",1,40.0,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Seated Row (Cable)",2,33.0,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Seated Row (Cable)",3,33.0,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Seated Row (Cable)",4,33.0,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Bicep Curl (Cable)",1,7.5,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Bicep Curl (Cable)",2,7.5,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Bicep Curl (Cable)",3,7.5,12.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Bicep Curl (Cable)",4,7.5,6.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Bicep Curl (Cable)",D,5.0,8.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Bicep Curl (Cable)",D,2.5,8.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Cable Crunch",1,31.5,30.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Cable Crunch",2,31.5,30.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Cable Crunch",3,31.5,40.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Hammer Curl (Dumbbell)",1,8.0,11.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Hammer Curl (Dumbbell)",2,9.0,11.0,0,0.0,
2024-05-31 18:50:52,"Back (Growth)",1h 1m,"Hammer Curl (Dumbbell)",3,9.0,12.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Chest Press (Machine)",W,20.0,10.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Chest Press (Machine)",1,35.0,12.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Chest Press (Machine)",2,35.0,12.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Chest Press (Machine)",3,35.0,12.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Chest Press (Machine)",4,42.5,10.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Incline Chest Press (Machine)",1,15.0,12.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Incline Chest Press (Machine)",2,15.0,12.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Incline Chest Press (Machine)",3,15.0,12.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Incline Chest Press (Machine)",4,15.0,12.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Shoulder Press (Machine)",1,20.0,10.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Shoulder Press (Machine)",2,20.0,10.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Shoulder Press (Machine)",3,20.0,10.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Shoulder Press (Machine)",4,20.0,10.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Lateral Raise (Dumbbell)",1,8.0,12.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Lateral Raise (Dumbbell)",2,8.0,12.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Lateral Raise (Dumbbell)",3,8.0,12.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Lateral Raise (Dumbbell)",4,8.0,12.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Triceps Extension (Cable)",1,13.75,8.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Triceps Extension (Cable)",2,13.75,8.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Triceps Extension (Cable)",3,16.25,8.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Triceps Extension (Cable)",4,13.75,8.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Cable Crunch",1,31.5,30.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Cable Crunch",2,31.5,30.0,0,0.0,
2024-06-03 17:39:35,"Chest and Shoulders (Growth)",1h 16m,"Cable Crunch",3,31.5,40.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Iso-Lateral Row (Machine)",W,24.9,10.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Iso-Lateral Row (Machine)",1,45.3,6.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Iso-Lateral Row (Machine)",2,45.3,6.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Iso-Lateral Row (Machine)",3,45.3,6.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Iso-Lateral Row (Machine)",4,45.3,6.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Iso-Lateral Row (Machine)",5,45.3,6.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Lat Pulldown (Machine)",1,31.7,6.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Lat Pulldown (Machine)",2,31.7,6.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Lat Pulldown (Machine)",3,31.7,6.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Lat Pulldown (Machine)",4,31.7,6.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Lat Pulldown (Machine)",5,31.7,6.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Seated Row (Cable)",W,26.0,10.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Seated Row (Cable)",1,33.0,10.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Seated Row (Cable)",2,40.0,8.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Seated Row (Cable)",3,40.0,8.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Seated Row (Cable)",4,40.0,8.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Bicep Curl (Cable)",1,8.75,10.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Bicep Curl (Cable)",2,8.75,10.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Bicep Curl (Cable)",3,8.75,10.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Cable Crunch",1,31.5,30.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Cable Crunch",2,31.5,30.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Hammer Curl (Dumbbell)",1,9.0,8.0,0,0.0,
2024-06-05 18:39:07,"Back (Strength)",56m,"Hammer Curl (Dumbbell)",2,9.0,8.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Chest Press (Machine)",W,20.0,10.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Chest Press (Machine)",1,42.5,6.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Chest Press (Machine)",2,42.5,6.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Chest Press (Machine)",3,50.0,6.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Chest Press (Machine)",4,50.0,6.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Chest Press (Machine)",5,50.0,6.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Incline Chest Press (Machine)",1,20.4,6.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Incline Chest Press (Machine)",2,20.4,6.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Incline Chest Press (Machine)",3,24.9,6.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Incline Chest Press (Machine)",4,24.9,6.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Incline Chest Press (Machine)",5,24.9,6.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Shoulder Press (Machine)",1,20.0,10.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Shoulder Press (Machine)",2,27.5,5.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Shoulder Press (Machine)",3,27.5,5.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Shoulder Press (Machine)",4,27.5,5.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Lateral Raise (Dumbbell)",1,9.0,8.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Lateral Raise (Dumbbell)",2,10.0,8.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Lateral Raise (Dumbbell)",3,10.0,8.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Lateral Raise (Dumbbell)",4,10.0,8.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Triceps Extension",1,17.5,10.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Triceps Extension",2,21.0,8.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Triceps Extension",3,21.0,8.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Triceps Extension",4,21.0,8.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Cable Crunch",1,31.5,30.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Cable Crunch",2,31.5,30.0,0,0.0,
2024-06-08 10:27:50,"Chest and Shoulders (Growth)",1h 6m,"Cable Crunch",3,31.5,40.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Iso-Lateral Row (Machine)",W,20.4,15.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Iso-Lateral Row (Machine)",1,31.7,12.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Iso-Lateral Row (Machine)",2,36.2,12.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Iso-Lateral Row (Machine)",3,36.2,12.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Iso-Lateral Row (Machine)",4,36.2,12.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Reverse Fly (Machine)",1,35.0,12.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Reverse Fly (Machine)",2,35.0,12.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Reverse Fly (Machine)",3,35.0,12.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Reverse Fly (Machine)",4,35.0,12.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Seated Row (Cable)",1,33.0,12.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Seated Row (Cable)",2,33.0,12.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Seated Row (Cable)",3,33.0,12.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Seated Row (Cable)",4,40.0,12.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Bicep Curl (Cable)",1,8.75,10.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Bicep Curl (Cable)",2,8.75,10.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Bicep Curl (Cable)",3,8.75,10.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Cable Crunch",1,31.5,30.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Cable Crunch",2,31.5,30.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Cable Crunch",3,31.5,40.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Hammer Curl (Dumbbell)",1,9.0,9.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Hammer Curl (Dumbbell)",2,9.0,10.0,0,0.0,
2024-06-10 22:02:23,"Back (Strength)",57m,"Hammer Curl (Dumbbell)",3,9.0,11.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Chest Press (Machine)",W,27.5,10.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Chest Press (Machine)",1,35.0,12.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Chest Press (Machine)",2,35.0,12.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Chest Press (Machine)",3,42.5,10.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Chest Press (Machine)",4,35.0,12.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Chest Fly",1,42.5,12.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Chest Fly",2,42.5,12.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Chest Fly",3,50.0,10.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Chest Fly",4,50.0,10.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Incline Chest Press (Machine)",1,15.8,12.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Incline Chest Press (Machine)",2,15.8,12.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Incline Chest Press (Machine)",3,15.8,12.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Incline Chest Press (Machine)",4,11.3,12.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Lateral Raise (Dumbbell)",1,9.0,12.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Lateral Raise (Dumbbell)",2,9.0,12.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Lateral Raise (Dumbbell)",3,9.0,12.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Lateral Raise (Dumbbell)",4,9.0,12.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Triceps Extension",1,17.5,15.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Triceps Extension",2,17.5,15.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Triceps Extension",3,17.5,15.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Triceps Extension",4,17.5,15.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Cable Crunch",1,31.5,30.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Cable Crunch",2,31.5,30.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Cable Crunch",3,31.5,20.0,0,0.0,
2024-06-12 18:42:35,"Chest and Shoulders (Growth)",1h 4m,"Cable Crunch",4,31.5,20.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Seated Row (Cable)",W,33.0,20.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Seated Row (Cable)",1,47.0,8.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Seated Row (Cable)",2,57.0,6.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Seated Row (Cable)",3,40.0,10.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Seated Row (Cable)",4,47.0,6.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Seated Row (Cable)",5,47.0,8.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Iso-Lateral Row (Machine)",W,20.4,15.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Iso-Lateral Row (Machine)",1,31.7,12.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Iso-Lateral Row (Machine)",2,40.8,8.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Iso-Lateral Row (Machine)",3,40.8,8.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Iso-Lateral Row (Machine)",4,40.8,8.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Iso-Lateral Row (Machine)",5,45.3,6.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Pullover (Machine)",1,17.5,10.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Pullover (Machine)",2,17.5,8.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Pullover (Machine)",3,17.5,8.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Pullover (Machine)",4,17.5,8.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Lat Pulldown (Cable)",1,26.0,12.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Lat Pulldown (Cable)",2,33.0,10.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Lat Pulldown (Cable)",3,40.0,8.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Lat Pulldown (Cable)",4,40.0,8.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Bicep Curl (Cable)",1,8.75,10.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Bicep Curl (Cable)",2,8.75,10.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Bicep Curl (Cable)",3,8.75,10.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Bicep Curl (Cable)",4,8.75,10.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Cable Crunch",1,31.5,30.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Cable Crunch",2,31.5,30.0,0,0.0,
2024-06-14 13:36:34,"Back (Strength)",1h 19m,"Cable Crunch",3,31.5,40.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Bent Over Row (Barbell)",W,20.0,20.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Bent Over Row (Barbell)",1,51.6,5.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Bent Over Row (Barbell)",2,42.6,8.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Bent Over Row (Barbell)",3,42.6,10.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Bent Over Row (Barbell)",4,42.6,10.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Bent Over Row (Barbell)",5,47.2,8.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Lat Pulldown (Cable)",1,20.0,10.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Lat Pulldown (Cable)",2,23.8,10.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Lat Pulldown (Cable)",3,23.8,8.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Lat Pulldown (Machine)",1,20.7,10.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Lat Pulldown (Machine)",2,20.7,10.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Lat Pulldown (Machine)",3,31.7,5.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Lat Pulldown (Machine)",4,31.7,5.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Bicep Curl (Cable)",1,8.75,10.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Bicep Curl (Cable)",2,8.75,10.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Bicep Curl (Cable)",3,8.75,10.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Hammer Curl (Dumbbell)",1,8.0,8.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Hammer Curl (Dumbbell)",2,8.0,8.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Hammer Curl (Dumbbell)",3,8.0,8.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Cable Crunch",1,31.5,30.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Cable Crunch",2,31.5,30.0,0,0.0,
2024-06-25 19:46:44,"Back (Strength)",56m,"Cable Crunch",3,31.5,40.0,0,0.0,
2024-06-27 19:10:24,"Chest and Shoulders (Growth)",1h 2m,"Chest Press (Machine)",W,27.5,10.0,0,0.0,
2024-06-27 19:10:24,"Chest and Shoulders (Growth)",1h 2m,"Chest Press (Machine)",1,42.5,6.0,0,0.0,
2024-06-27 19:10:24,"Chest and Shoulders (Growth)",1h 2m,"Chest Press (Machine)",2,42.5,8.0,0,0.0,
2024-06-27 19:10:24,"Chest and Shoulders (Growth)",1h 2m,"Chest Press (Machine)",3,42.5,8.0,0,0.0,
